Molecule=DCC81Br,StateName=000_1(1)2(2)_3f,L=3,UseAsLower=0,Energy=1041.703842,EnergyError=0.000321641,B=0,BError=4.9061E-7,D=0,DError=6.71224E-11,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_1(1)3(3)_2e,L=2,UseAsLower=0,Energy=1319.127154,EnergyError=0.00011,B=0.122329706,BError=5.3644E-7,D=2.16975E-8,DError=7.64126E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)3(3)_2f,L=2,UseAsLower=0,Energy=1319.127071,EnergyError=0.000118656,B=0.122330385,BError=4.43521E-7,D=2.19248E-8,DError=5.94026E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_1(1)4(4)_3e,L=3,UseAsLower=0,Energy=1599.715083,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_1(1)4(4)_3f,L=3,UseAsLower=0,Energy=1599.715468,EnergyError=0.000145059,B=0.122645219,BError=8.03542E-7,D=2.23066E-8,DError=8.1798E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)0(0)_0e,L=0,UseAsLower=0,Energy=955.0017429,EnergyError=1.79932E-5,B=0.121516825,BError=1.67241E-7,D=2.07349E-8,DError=1.42529E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)1(1)_1e,L=1,UseAsLower=0,Energy=1235.242922,EnergyError=9E-5,B=0.121796048,BError=2.2306E-7,D=2.12669E-8,DError=1.8394E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)1(1)_1f,L=1,UseAsLower=0,Energy=1235.243003,EnergyError=9E-5,B=0.121875766,BError=2.16144E-7,D=2.11875E-8,DError=1.82942E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)2(0)_0e,L=0,UseAsLower=0,Energy=1498.033043,EnergyError=0.00011261,B=0.121897328,BError=3.15044E-7,D=2.52981E-8,DError=4.07714E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)2(2)_2e,L=2,UseAsLower=0,Energy=1517.134293,EnergyError=0.00011,B=0.122126129,BError=5.34861E-7,D=2.12501E-8,DError=7.56238E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)2(2)_2f,L=2,UseAsLower=0,Energy=1517.133916,EnergyError=0.000113545,B=0.122127514,BError=4.39231E-7,D=2.13979E-8,DError=5.73077E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(0)3(3)_3e,L=3,UseAsLower=0,Energy=1798.701236,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_2(0)3(3)_3f,L=3,UseAsLower=0,Energy=1798.701621,EnergyError=0.00013809,B=0.1224506,BError=8.01203E-7,D=2.22376E-8,DError=8.03749E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(2)0(0)_2e,L=2,UseAsLower=0,Energy=964.8036547,EnergyError=7.41496E-5,B=0.121511982,BError=1.75435E-7,D=1.96394E-8,DError=1.61554E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(2)0(0)_2f,L=2,UseAsLower=0,Energy=964.8036085,EnergyError=8.72006E-5,B=0.121511902,BError=2.57621E-7,D=2.017E-8,DError=2.32904E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(2)1(1)_1e,L=1,UseAsLower=0,Energy=1244.040957,EnergyError=4.29569E-5,B=0.121804146,BError=1.73729E-7,D=2.25812E-8,DError=1.77189E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(2)1(1)_1f,L=1,UseAsLower=0,Energy=1244.0408,EnergyError=4.06615E-5,B=0.121846372,BError=2.5141E-7,D=2.34109E-8,DError=2.20764E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_2(2)1(1)_3e,L=3,UseAsLower=0,Energy=1246.602292,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_2(2)1(1)_3f,L=3,UseAsLower=0,Energy=1246.602292,EnergyError=0.000220385,B=0.121829412,BError=2.84572E-7,D=1.7336E-8,DError=3.96648E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
